N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '0BBF35C844C795C511C3A70506051705F204F405E80370031C03DB0263026903', 2, '253662388739723851386B09FA080409DF08DA0996097609A709660915096C09'],,,,,[1, '0201E100640163014201E4013C016001', 2, 'FB02DB02590305032A03B6034B032C03']
2,[1, 'B0BE34C789C618C66FC3A70507051905F504F405E70371031B03DA0261026703', 2, '5036E237483935383A386B09FB080409DE08DA0997097909A709650915096B09'],,,,,[1, '0201E100620161014201E3013C015E01', 2, 'FA02DB02580306032A03BA034A032C03']
3,[1, '0EBF06C789C624C61BC3A70507051805F504F405E70371031A03DB0262026A03', 2, 'CB367C37A738A1383F386B09FA080409DF08D90995097709A809660915096A09'],,,,,[1, '0201DE00640164014201E4013A015F01', 2, 'FB02DB02590306032B03BA034B032D03']
4,[1, '6BBF66C744C795C630C3A70507051805F504F505E70370031B03DC0261026803', 2, '7F36A0371239A13820386B09FA080409DD08D90997097609A709660915096A09'],,,,,[1, '0301E100640162014201E2013D015C01', 2, 'FB02DA02590306032903BA034B032C03']
5,[1, '4CBF70C7D5C6A2C59AC2A70506051805F604F405E70372031B03DB0264026903', 2, '6336453717395238EA376909FC080409DE08DA0999097709A509650913096B09'],,,,,[1, '0201E000650161014301E10139015E01', 2, 'FA02DA02580305032803B80349032C03']
6,[1, '04BFECC7F4C6FAC5D4C2A80507051905F504F505E70370031B03DB0263026703', 2, '6E36B0378A38D43883376B09FA080409DD08D90997097709A809650915096B09'],,,,,[1, '0101DE00660162014201E5013A015F01', 2, 'FA02DB02590305032903B8034C032C03']
7,[1, 'F1BE22C7D3C644C678C2A70508051805F504F505E80370031903DB0262026703', 2, '8D363F37C438B9383F386B09FC080509DC08D80996097709A709660913096B09'],,,,,[1, '0501E200650163014301E50139015F01', 2, 'FB02DA02590306032B03BA034B032B03']
8,[1, 'B6BF49C7C0C60CC6F2C2A80507051905F404F405E90370031B03DB0262026803', 2, '863665370C39953819386909FC080409DE08D90996097609A709660915096B09'],,,,,[1, '0101DF00640162014201E4013A016001', 2, 'FA02DB02590306032B03B90349032B03']
9,[1, '4BBFD4C7FFC62BC6B6C2A80507051805F404F505E70373031B03DC0262026903', 2, 'A0362E38E938C238CC376B09FB080409DE08D90997097609A609670914096A09'],,,,,[1, '0301E200640162014201E3013C016001', 2, 'FA02DB02590305032A03B9034C032C03']
10,[1, '89BF29C7E5C615C688C2A70507051905F504F605E90370031B03DB0261026803', 2, 'B036C4374C39A23821386B09FC080509DC08D90996097709A709650915096A09'],,,,,[1, '0201E000640162014201E5013A015D01', 2, 'FA02DB02590306032A03B9034D032C03']
11,[1, 'ABBF13C82CC770C527C3A80505051705F504F305E70371031A03DC0264026803', 2, '5036E937EA383439A2386B09FA080409DE08D80995097709A509650913096B09'],,,,,[1, '0301E000640163014101E3013C015D01', 2, 'FA02DB02590306032A03B9034C032C03']
12,[1, '59BF24C7E6C6D4C5BFC2A70507051805F504F505E70371031D03DD0263026A03', 2, '5A369E379638813931386A09FC080509DE08D90997097709A709650914096B09'],,,,,[1, '0301E100630161014101E3013C015C01', 2, 'FB02DB02590305032B03BA034C032B03']
13,[1, '48BFCCC6EBC6CFC5ADC2A70506051905F404F305E70370031B03DB0261026903', 2, 'FE362B37BC38113965386B09FB080509DE08D90997097709A709660913096C09'],,,,,[1, '0101E000640161014401E4013C015E01', 2, 'FA02DB02590306032A03BA034C032D03']
14,[1, '6BBF45C70DC761C5F6C2A70507051905F304F505E70370031B03DB0262026803', 2, '3237B637A938E23830386B09FC080409DE08D90996097609A809660915096C09'],,,,,[1, '0401E000630161014101E3013D015E01', 2, 'FA02DA02590305032A03B9034A032C03']
15,[1, '8CBFCFC60DC791C5EEC2A60508051905F504F505E70370031B03DA0262026B03', 2, '6436FC367B38033944386B09FB080409DE08DA0997097709A609670913096B09'],,,,,[1, '0101DF00640161014201E5013C015F01', 2, 'FB02DA02580306032A03B9034C032B03']
16,[1, '85BFFDC6F3C6FBC52AC2A70507051805F504F305E70371031B03DB0261026903', 2, 'AE368737CF384B380E386B09FA080509DE08D90997097609A909660915096B09'],,,,,[1, '0501E000650161014401E2013B015E01', 2, 'FA02DA02590306032A03BA034D032B03']
17,[1, '81BFFCC536C791C5C2C2A80507051905F504F605EA0371031A03DB0261026903', 2, '87363537E038C238D1376B09FB080409DF08D80998097709A709650916096D09'],,,,,[1, '0101E000650161014201E2013D016001', 2, 'FA02DA02580305032A03B9034B032C03']
18,[1, '98BF60C797C7A5C577C2A80508051905F504F605E80371031B03DB0263026B03', 2, 'E6366437DE38CD38EE376B09FB080409DE08DA0996097709A709650915096E09'],,,,,[1, '0201DF00620163014101E2013B016001', 2, 'FA02DA02590306032B03B7034B032C03']
19,[1, '84BF2EC6BBC6BAC58BC2A70508051905F504F605E70370031B03DB0263026703', 2, 'D5364537BE38C93822386B09FC080409DE08D90997097509A709650914096E09'],,,,,[1, '0101E200660162014201E5013D015D01', 2, 'FA02DB02590306032A03BA034C032D03']
20,[1, 'B4BF23C72CC7A1C5BDC2A50507051805F504F305E90371031A03DB0262026803', 2, '6C3603379E389438F0376C09FA080409DF08D90996097709A709650914096B09'],,,,,[1, '0201E000650162014401E4013C016001', 2, 'FB02DB02580305032703B6034D032D03']
21,[1, 'B1BFB1C725C766C525C4A60506051905F504F505E90370031B03DA0263026A03', 2, 'DA363A37F6388C390D386A09FB080409DE08DA0996097709A709660915096C09'],,,,,[1, '0101DF00640163014301E3013D015D01', 2, 'FA02DA02580305032A03B6034B032D03']
22,[1, 'B0BFE8C66FC784C5A6C2A70504051905F404F505EA0372031B03DA0262026A03', 2, '78364D37F438DF3806386B09FB080509DD08D90999097709A609670912096C09'],,,,,[1, '0201DE00640162014101E2013B015C01', 2, 'FA02DA02580306032B03B9034C032B03']
23,[1, '9ABF6EC679C7B8C510C3A70508051905F304F505E80371031D03DC0264026A03', 2, 'DD36153706395F3951386B09FA080409DE08DA0997097609A809650913096D09'],,,,,[1, '0401DF00620163014401E2013A015E01', 2, 'FA02DB02590306032B03BA034B032B03']
24,[1, 'EDBF9AC643C703C6A0C2A60507051905F604F505E70370031C03DD0263026803', 2, '84364A37E838BE389B376B09FC080409DE08D90997097509A709650913096E09'],,,,,[1, '0201E000640161014201E3013C016001', 2, 'FA02DB02590305032A03B6034C032C03']
25,[1, '6AC082C688C785C596C2A70507051905F504F405E70370031903DA0260026903', 2, 'DE36FB36D338533926386B09FC080409DD08D90997097609A609640915096E09'],,,,,[1, '0501E000640161014301E2013C015D01', 2, 'FA02DA02580307032B03B7034D032B03']
26,[1, '99BF16C749C760C56DC2A60508051905F504F405E90371031B03DC0260026803', 2, 'D8362B37F0384639B4376B09FB080409DC08D90997097709A909650915096E09'],,,,,[1, '0101E200640163014101E4013D015E01', 2, 'FA02DB02590305032703B8034C032B03']
27,[1, 'F6BF77C63FC777C5BCC2A60507051905F504F305E70372031B03DC0261026703', 2, 'DC377936F738F3382D376B09FB080409DD08DA0997097609A809650912096A09'],,,,,[1, '0201E100660164014301E3013D015C01', 2, 'FA02DB02590305032B03B8034C032B03']
28,[1, 'F0BF84C61FC79EC5F1C2A70505051805F504F505E90371031C03DD0264026903', 2, 'B3377836C538113929376A09FB080409DD08D90996097509A709650915096E09'],,,,,[1, '0501E000630163014001E3013B016001', 2, 'FA02DA02580306032A03B8034B032D03']
29,[1, 'FBBFEEC6A4C6E7C498C2A80507051805F504F405E70370031B03DB0261026903', 2, 'CF37E8368838723967376A09FA080409DE08D80996097709A709640915096C09'],,,,,[1, '0201E100630162014101E1013A015C01', 2, 'FA02DA02590306032A03B8034D032E03']
30,[1, 'EABFA1C68BC71AC548C2A60507051905F504F405E70371031A03D90262026803', 2, '4E3718370339CE382A376B09FA080409DE08D80996097709A909650914096D09'],,,,,[1, '0101E000620161014201E3013D015F01', 2, 'FB02DC02590306032903B8034B032B03']
31,[1, '75BFFBC666C73DC50AC3A70505051705F604F405E90371031A03DB0263026803', 2, '7B373436D6387439A7376B09FA080409DF08DA0996097709A909650915096D09'],,,,,[1, '0401E100630161014301E5013A016001', 2, 'FB02DB02590306032A03B8034B032E03']
32,[1, 'D7BFD1C61BC78FC5C8C2A70508051805F404F505E80370031903D90264026803', 2, '8137CD36CE38F039B0366B09FD080409DD08D90998097609A509650913096B09'],,,,,[1, '0501E200640165014201E3013B015C01', 2, 'FA02DB025A0305032B03B8034B032B03']
33,[1, 'FBBF09C756C74AC56FC3A70504051A05F204F505E80371031D03DB0264026903', 2, '5937C536A5380F3AFF366B09FC080509DD08DA0999097709A709640913096C09'],,,,,[1, '0201E000630163014001E2013C015E01', 2, 'FA02DC02580306032B03B9034D032D03']
