N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '2B392F3FB83F88424E43', 2, '6AD221DFA1D951DC18DD']
2,[1, '1D39553F5840CC423944', 2, 'E2D2E7DEBFD92BDD93DC']
3,[1, '3D39B23F18409B423A44', 2, '7ED25DDF29DAE6DCFDDC']
N cycles,,VCM data,,,,lens data,,,,mirror data 
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'Receivedlength-1doesnotmatchexpectedlength40', 2, 'Receivedlength-1doesnotmatchexpectedlength40'],,,,,[1, 'Receivedlength-1doesnotmatchexpectedlength24', 2, 'Receivedlength-1doesnotmatchexpectedlength24']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'A2D261E1D6DC0CDF8ADE1006D70483058704F304B903B002BA035104D2035702', 2, '6F392F3F3340DA429342C10A18093D0A0D08C1096D0A8E0892092E0AAF093508'],,,,,[1, 'F400BF007F01A4014E01390086005601', 2, 'DA02C7029C03A7031A03450171022503']
2,[1, '86D278DF65D955DCC4DC1006D70484058904F304B703AF02B7035004D1035602', 2, '04390B3F2D404643A443BF0A19093A0A0A08C2096D0A8D0893092D0AAE093308'],,,,,[1, 'F600C1007D01A2014C013C0088005701', 2, 'D902C6029C03A6031903460173022103']
