N cycles,,VCM data,,,,lens data,,,,mirror data 
24,[1, '70C5C3C957BF12C358BF40053205B10526050E06200334036E031C029202F403', 2, '4B3947393E36FA378038DD0961098009F108DA09F2084309520968085A09FE09'],,,,,[1, '03014A0103017B01B40137011101CC00', 2, 'DB023903D60264039D031303E1027002']
25,[1, '1CC5E2C986BF21C327BF3E053105B40527050F061F03370370031E029202F603', 2, '96391C399236D537B838DD0962098109F308DC09F2084409530968085A09FE09'],,,,,[1, '0401470101017A01B40136011001D000', 2, 'DC023C03D60264039D031303E0027002']
26,[1, '17C5F2C961BF92C2BBBF3F053105B405260510061F0334036F031C029202F503', 2, 'CE39B7382436D6372838DD0961098109F008DD09F2084309520969085A09FC09'],,,,,[1, '06014A0101017801B80138011001D000', 2, 'DC023903D50264039F031003E2027402']
27,[1, '53C5D2C9DFBE98C3A3BF3F053105B20527050E061F0335036E031D029002F703', 2, '6D3912398D361B38CB37DD0961098009F108DB09F308440953096A085A09FD09'],,,,,[1, '0401490100017B01B50135011101CD00', 2, 'DC023B03D60264039E031003E2027002']
28,[1, '7DC5CAC910BF65C241BF3E053105B105270510062003350371031C029302F503', 2, 'AA394739353601385138DD0960098009F108DD09F208450954096A085A09FE09'],,,,,[1, '0501470104017801B80137011201CF00', 2, 'DC023903D60265039E031103DF027102']
29,[1, '18C550C96DBF1EC38FBF3F053105B305260510061F0334036F031D029102F503', 2, 'C739FF3856361B38BF37E00961098009F108DB09F3084309530969085809FD09'],,,,,[1, '0701470103017B01B40136011001CC00', 2, 'DC023903D60265039D031303E0027002']
30,[1, '27C5EFC9A1BFE1C275BF40053105B205260510062003330371031D029102F503', 2, 'B23998381B3612383A38DD0962098109F208DC09F2084409530968085909FF09'],,,,,[1, '0501490100017901B70136011101CE00', 2, 'DC023903D70265039B031103E0027002']
31,[1, 'CCC4A4C844BFA8C24EBF3D053205B205260510062003350371031D029002F703', 2, '1B3922392E36D5375F38DE0961098009F308DC09F3084309540969085A09FD09'],,,,,[1, '0701470104017901B70136011101CD00', 2, 'DB023903D60265039B031003E0027002']
32,[1, 'F5C5E0C923BF95C239BF40053105B30526050F061F0335036F031C029302F403', 2, '9A39FD38B236F6371938DE0961097F09F308DC09F408430951096A085909FD09'],,,,,[1, '0301490102017A01B40136011301CE00', 2, 'DB023903D50264039D031003E0027002']
33,[1, '83C5CEC990BFA6C294BF3F053105B30526051006200335036F031D029202F303', 2, '7D3934397436B9370A38DF0960098109F208DC09F2084509530968085A09FD09'],,,,,[1, '0401470104017B01B80136010F01CE00', 2, 'DC023903D60264039B031003E2027002']
34,[1, '20C581C953BFFDC285BF3F053105B10526050F061F03330371031E029002F503', 2, '503909394836EE370838DE0960098009F008DB09F3084509530969085909FE09'],,,,,[1, '0501480102017C01B60137011001CC00', 2, 'DB023A03D60265039C031203E0027402']
35,[1, 'A9C52DCA5CBF64C256BF40053305B205260511062003340370031E028F02F503', 2, '5239CC386436C3372238DD0962097F09F408DB09F408430951096A085B09FE09'],,,,,[1, '0701490103017801B40135010F01CC00', 2, 'DB023903D50264039E031103E0027002']
36,[1, 'AAC5DAC96EBF98C2B6BF3E053105B10526050F062003350371031D029102F303', 2, '5D3913394236A337C237DD0962098109F408DB09F308440952096A085909FE09'],,,,,[1, '0701480101017801B40135011201CF00', 2, 'DC023903D50264039D031203E0027102']
37,[1, '56C5E5C966BFCFC25EBF3E053105B205260511061E0333036F031C029102F303', 2, '6F394E398136C237E037DE0962097F09F408DD09F4084309520969085909FE09'],,,,,[1, '0401490100017A01B50139011101CE00', 2, 'DC023903D60264039D031203DF027002']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '54C51AC9A1BE7FC20ABF40053205B205260510061D03350371031E029102F503', 2, '2039083978365E37F038DD0964098009F208DB09F208440950096A085A09FC09'],,,,,[1, '0701470104017901B60138011001D000', 2, 'DB023C03D50265039B031003DF027202']
2,[1, '7CC5D6C947BF0EC3D5BF3F053105B105260510061F03350371031D028F02F603', 2, '3A39993840366637B038DD0963098109F208DB09F308450952096A085909FD09'],,,,,[1, '0401470102017801B50135011101CD00', 2, 'DB023903D50264039B031203E1027102']
3,[1, 'E7C5ECC988BFCDC298BF3F053005B30526050F061F03340371031D029302F703', 2, '4D399738AE369C37F037DC0964098109F108DB09F5084409510969085B09FD09'],,,,,[1, '05014A0102017801B40135011101CF00', 2, 'DB023903D60265039B031203E0027002']
4,[1, '88C525CA98BFE9C2B3BF3F053105B20526051106210335036F031E029102F503', 2, 'E8382139CE366F37E237DD0962098009F308DA09F208430951096A085909FC09'],,,,,[1, '0301470100017801B40135011101CE00', 2, 'DC023903D60266039C031103E0027002']
5,[1, 'EBC59BCAC4BFDFC2DCBF3F053105B205280511061E03340371031C029002F403', 2, ''],,,,,[1, '0301490103017901B60139011301CD00', 2, 'DB023B03D50265039B031003E0027402']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'B8C450C9C6BEDAC244BF3E053105B20527050F062003350371031D029102F703', 2, '4339D338C136C0377B37DF0961098109F108DA09F4084309520968085A09FD09'],,,,,[1, '04014A0100017801B80135011101CC00', 2, 'DC023903D60265039D031203DF027002']
2,[1, '2DC516CAA2BFB4C24DBF3F053105B205270510061F03360371031D029102F603', 2, ''],,,,,[1, '03014A0100017901B80136010F01CE00', 2, 'DB023903D50264039C031403DF027002']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '63C57EC932BFB3C209BF40053205B305260510061F03340370031F029302F303', 2, '92382039DD36B5359438DC0962098009F208DB09F408420951096A085B09FF09'],,,,,[1, '0501480104017A01B80137011201CC00', 2, 'DC023903D60264039E031303E0027002']
N cycles,,VCM data,,,,lens data,,,,mirror data 
2,[1, '8BC54CC9FCBED0C233BF3F053205B10527050F06200337036F031D029302F403', 2, 'B0387339F13623350738DC0961098109F308DC09F308440951096A085909FF09'],,,,,[1, '05014A0100017901B60136011101CC00', 2, 'DC023903D50264039E031103DF027402']
3,[1, '3CC59CC9DBBF3BC28FBF40053105B40528050F061E0334036F031F028F02F403', 2, 'A1387A39AE36C2352A38DC0963097E09F308DB09F308450951096A085909FF09'],,,,,[1, '0301490100017801B40137011301CD00', 2, 'DC023C03D60265039D031103E0027002']
4,[1, '5DC5E9C91FC084C265BF3D053105B20526050D061F0335036F031D029202F303', 2, '7A3825398C36B1357C38DD0962098109F108DC09F508420950096A085A09FE09'],,,,,[1, '0401470102017A01B40135011201CE00', 2, 'DC023903D60264039D031103E1027202']
5,[1, '44C592C919C0BEC25DBF3D053105B205270510061F03350371031C029102F503', 2, '5C381739883663365538DD0963098109F208DB09F508440952096A085C09FF09'],,,,,[1, '04014A0100017801B40136010F01CF00', 2, 'DB023B03D50265039D031003E3027202']
6,[1, '6AC55BC9B6BFFAC163BF40053105B205270510062103350371031D029002F403', 2, '2838B938E036E3359137DD0962098109F208DB09F5084209530969085909FE09'],,,,,[1, '0401490102017901B60136010F01CC00', 2, 'DC023903D60264039D031003E1027302']
7,[1, '8BC595C9E3BFDEC2F7BE3E053105B20527050F061F03350371031F029002F403', 2, '75385439AB36C2355F38DC0961098209F208DB09F308430951096A085A09FE09'],,,,,[1, '0401490102017B01B50135010F01CF00', 2, 'DC023B03D60264039B031103E0027002']
8,[1, '38C58AC970C057C21DBF3E053105B305260511062003360370031E029102F503', 2, '6F3812398836B8352138DD0963097F09F108DC09F508430951096A085909FF09'],,,,,[1, '0301470102017901B60135011101CE00', 2, 'DC023C03D60264039D031303E1027302']
9,[1, '43C581C9EBBFD3C2EBBF3F053105B30527050F06200337036F031D029102F403', 2, '703843399136C7354938DC0962098109F208DB09F508440951096B085909FF09'],,,,,[1, '0301470104017901B40135011001D000', 2, 'DB023903D60264039B031103E1027202']
10,[1, '0EC594C99AC007C2AEBF3F053105B20526050E062003350371031F029102F403', 2, '3838FD385B36DD352E38DC0961098109F208DB09F508450950096B085A09FF09'],,,,,[1, '0601480100017901B60137011101CC00', 2, 'DB023903D50264039E031203E0027202']
11,[1, '4EC545C976BF8CC257BF3D053305B30526050F061F03370371031D029102F503', 2, '42389039F5364835D938DE0961098109F208DB09F208450951096A085A09FF09'],,,,,[1, '0301480101017C01B50135011001CC00', 2, 'DB023C03D60265039C031003DF027102']
12,[1, '32C5AAC948C0CDC29ABF3D053305B20527050F061F0335036F031D029102F703', 2, '9F38F338BF36AE354938DD0961098009F408DB09F3084409520968085A09FF09'],,,,,[1, '0401470100017901B80135011101D000', 2, 'DC023A03D60265039C031003E0027002']
13,[1, '86C5ABC93AC0C2C180BF3F053105B10527050F061F0334036F031C028F02F303', 2, 'C93708398E36EC359238DE0962098009F208DB09F5084209520969085A09FC09'],,,,,[1, '04014B0100017901B80136010F01CD00', 2, 'DC023903D60264039C031103DF027002']
14,[1, '9EC5AFC916C018C2C7BF3D053105B205270510061E03340371031E029202F403', 2, '35381F39653627360838DD0960097E09F008DA09F4084309510969085909FD09'],,,,,[1, '0401480103017801B50135011101CD00', 2, 'DB023903D60264039D031003E0027102']
15,[1, '32C563C9E3BFA6C2A0BF3F053105B305260511061E03340370031D029002F703', 2, '2E3810394536B7353138DC0963098109F108DA09F5084509510969085A09FD09'],,,,,[1, '0401480103017901B50136011101CE00', 2, 'DC023903D60265039B031103E0027302']
16,[1, '99C59BC91FC038C2B1BF3F053205B305270510061E03330371031C029102F303', 2, '9938E5387A3628360D38DF0961098109F208DA09F508430952096B085A09FD09'],,,,,[1, '0501470100017801B40135010F01CE00', 2, 'DB023903D60265039C031103E2027002']
17,[1, 'A2C514C909C082C2DEBF40053305B20528050F061F0333036F031D029202F403', 2, 'A33820397836E6353738DF0962098109F208DA09F5084409510969085909000A'],,,,,[1, '0301480101017B01B50136011101AE00', 2, 'DC023903D60265039E031003E0027302']
18,[1, 'F1C554C91EC0A9C2D6BF40053205B205280510061E03330371031E029202F303', 2, 'D237F538E73684362238DF0963097E09F208DC09F5084309530968085909FE09'],,,,,[1, '0401480100017A01B40137010F01D000', 2, 'DC023903D60265039E031203E0027102']
19,[1, 'A9C565C9DBBF1CC2ADBF3D053205B105280511061F03330371031E029102F603', 2, 'FF371139AC3634361D38DE0962098109F108DC09F408460953096A085A09FE09'],,,,,[1, '0301480100017C01B50139010F01CC00', 2, 'DC023903D50265039D031203E1027002']
20,[1, '71C543C9E2BF2BC387BF3F053205B30526050F061F03370370031D029302F703', 2, '053836397B364335E437DD0963098109F108DB09F508420950096A085909FE09'],,,,,[1, '05014A0101017801B40135011001CD00', 2, 'DC023903D60264039D031103DF027002']
21,[1, 'E1C416C95BBFB9C233BF3D053305B10527050F061F03340370031F029102F603', 2, '1C38B739C136A235EE38DC0962098009F108DB09F5084409500969085909FD09'],,,,,[1, '0501480101017C01B80135011301CD00', 2, 'DB023903D70265039D031003E0027402']
22,[1, 'BCC466C9F3BF25C228C040053205B30526050F061F0334036F031E029302F303', 2, '7838E438453671366738DF0961097E09F208DB09F508430951096B085909FE09'],,,,,[1, '0401480101017A01B50136010F01D000', 2, 'DC023903D50265039E031003E1027302']
23,[1, '3FC5B0C9FDBF17C2D2BF3F053105B30526050F061F03340371031E028F02F403', 2, 'C53745398B36F0355038DE0962098009F108DB09F508430952096A085909FD09'],,,,,[1, '0301470102017801B60136011201CD00', 2, 'DC023903D60267039E031003E0027002']
24,[1, '23C59EC999BF6AC2A7BF40053005B30526050E061D03350371031E029002F503', 2, 'E837F1389B36D2353038DF0962097F09F208DB09F508420951096A085909FE09'],,,,,[1, '0601480101017801B40138011101CD00', 2, 'DB023B03D60264039E031003E0027302']
25,[1, '5CC586C923C01CC2B6BF3F053105B20526050F061F0333036F031E029302F303', 2, 'D237D338413694352E38DF0963098009F008DB09F408450951096B085909FF09'],,,,,[1, '0301490100017C01B60137010F01CF00', 2, 'DC023B03D60264039D031003DF027102']
26,[1, '5CC588C9FBBF23C2AABF3F053205B30528050F061F0333036F031D029002F303', 2, 'D0372239BF36C5352838DF0963098009F008DB09F308450951096A085B09FF09'],,,,,[1, '0701490101017801B70135011201CF00', 2, 'DC023B03D50264039D031203DF027002']
27,[1, 'A3C531CA57C07EC2DDBF40053005B30526050F061F03350371031D028F02F303', 2, 'C037EC387E3694357938DC0961097E09F108DC09F308450950096A085A09FF09'],,,,,[1, '03014A0100017901B60137011301CC00', 2, 'DC023903D60265039B031103E1027002']
28,[1, 'C6C5D0C9B3BF93C20FC03D053105B305260510062003340371031C028F02F403', 2, '2838EE383336A935BD38DC0961098109F208DE09F4084209500968085909000A'],,,,,[1, '0501470104017C01B40115010F01CC00', 2, 'DB023C03D60266039C031003E1027002']
29,[1, '87C55AC928C012C2CEBF3F053305B20528050F062003350371031D029102F403', 2, 'CB3724398E3668357138DC0962098109F008DC09F508430950096B085809FF09'],,,,,[1, '0501480101017A01B40135010F01CD00', 2, 'DC023903D50264039B031003E1027102']
30,[1, '74C5A6C908C009C2C3BF3D053105B305260510061F03350370031C029102F303', 2, 'D43725392A36AA351A38DC0961097E09F108DC09F3084409520968085909FF09'],,,,,[1, '05014A0100017B01B50135011201D000', 2, 'DC023903D50264039C031003DF027102']
31,[1, '3AC558C970BF5BC251BF3D053105B20526050F061E03350372031C029102F503', 2, 'E3379F39DA36E6355838DE0962098009F208DB09F408430951096B085909FD09'],,,,,[1, '0301470100017901B40136010F01CD00', 2, 'DC023903D50265039B031003E0027102']
32,[1, 'A8C5D2C9CBBFAFC243C03F053105B30526050F062003330371031D029102F703', 2, '24370F394F36F9350F38DD0961097F09F008DB09F408450951096A085809FD09'],,,,,[1, '0301480100017801B40137011301CF00', 2, 'DB023903D60264039D031203E1027102']
33,[1, '09C5B8C90CC050C244C040053005B30526050F06200335036F031D029102F703', 2, '85375D394036AB350B38DD0963097F09F008DB09F308440950096A085A09FF09'],,,,,[1, '0301480101017901B80135011201D000', 2, 'DD023B03D50264039D031103E0027102']
34,[1, '24C55CC9BEBF42C206C03F053105B20526050E061F0334036F031C029102F403', 2, '6C372E39393690354938DC0961098109F108DB09F408430951096B085B09FC09'],,,,,[1, '0301470101017A01B40139011301D000', 2, 'DC023903D70265039D031203E2027302']
35,[1, '04C57AC9D1BF72C248C03F053105B30526050F061F0333036F031C029202F703', 2, 'B037E4382836C8351638DC0961097F09F008DB09F5084309520969085909FE09'],,,,,[1, '04014A0100017901B60139010F01CE00', 2, 'DC023903D50264039C031103DF027002']
36,[1, 'F3C402CA4FC016C22BC03E053105B305270511061E03350370031D029102F503', 2, 'CC37F638C336B9353C38DD0961098009F008DA09F4084309510969085A09FF09'],,,,,[1, '0401470100017A01B60136011101D000', 2, 'DC023903D60264039D031103E0027102']
37,[1, 'F6C4FEC9EDBF53C212C03F053105B20526050F061F03330371031D029102F503', 2, '323745394E369C35D138E00961098109F208DB09F508430951096C085A09FE09'],,,,,[1, '0301480103017901B60137011001CC00', 2, 'DC023903D50264039D031003E0027102']
38,[1, 'AFC5AAC99ABF72C2E6BF40053105B20527050E061D0334036F031D028F02F503', 2, '9C3738392F36C4354238DE0962097F09F008DB09F5084309520969085909FD09'],,,,,[1, '0301480102017901B70135010F01CE00', 2, 'DC023903D60264039D031203DF027002']
39,[1, '7AC5BDC9EFBFD4C2A5C040053105B205260511061F0335036F031E029102F403', 2, '9237EF38B736A6357738DE0962098009F208DB09F408430951096A085B09FD09'],,,,,[1, '03014A0103017B01B70135011201CD00', 2, 'DC023B03D50265039D031003DF027002']
40,[1, '8CC565CAA3C058C245C03F053105B105260510061F03340370031D029102F703', 2, '8936EA38A9368D353E38DD0962098109F108DB09F408420951096A085A09FF09'],,,,,[1, '0301470104017801B40138010F01CD00', 2, 'DC023903D60265039D031003E0027002']
41,[1, '04C5A2C9D4BF87C25EBF3F053205B10527050E06210336036E031D028F02F503', 2, '1637F138AB3635355F38DC0961098009F108DA09F408430953096C085A09FD09'],,,,,[1, '0401490100017C01B80135011001D000', 2, 'DC023A03D60264039E031103DF027202']
42,[1, 'D3C41CCA18C085C235C03E053105B20526050F061F03360371031C029302F503', 2, '9036D638E3363D36FC37DF0963098109F108DE09F408450952096B085A09FF09'],,,,,[1, '0301480100017A01B70138011001B200', 2, 'DC023A03D60265039C031303E1027002']
43,[1, '29C5AEC90CC06EC23FC03E053105B10526050F061F03360371031C029002F503', 2, '24360939B836A235B637DD0962098109F108DB09F6084309510968085A09FD09'],,,,,[1, '0701480101017B01B40136011101AE00', 2, 'DC023903D50265039D031203E0027002']
44,[1, '56C5F4C97FBF7CC26AC040053005B20526050E061E03350371031D029002F703', 2, '6736F038623683355638DC0961098009F108DD09F508430951096A085909FE09'],,,,,[1, '0301480103017A01B60135010F01CF00', 2, 'DB023903D50266039D031003DF027302']
45,[1, '75C56DC924C09FC28BC040053005B20526050F061E03340370031D029102F403', 2, 'CD366C39B23632356738DC0962097F09F108DD09F4084309500969085A09FD09'],,,,,[1, '03014B0100017801B40139011201CF00', 2, 'DC023903D50265039D031003E0027002']
46,[1, '2BC5CDC910C0D3C255C040053305B20526050F061E03340371031C028F02F503', 2, '71360D394A36BD352D38DE0962097F09F208DA09F4084409500969085A09FD09'],,,,,[1, '0501480104017801B80137011201CD00', 2, 'DB023903D50265039C031103DF027202']
47,[1, '31C5E1C927C0D4C26CC03F053105B20527050F06200335036F031C029002F703', 2, '67364639CF3647352F38DC0962098109F208DB09F4084409510968085B09FC09'],,,,,[1, '0701470102017901B50137011001CC00', 2, 'DC023A03D50264039D031203E0027102']
48,[1, 'DCC48BCA5CC0A1C281C03E053305B30528050F061F0337036F031D029102F703', 2, '4036153933367835C437DD0963097F09F308DC09F408440953096A085B09FF09'],,,,,[1, '0401480100017801B40138011101CC00', 2, 'DC023903D60265039E031003E1027202']
49,[1, '60C510CAF8BF78C243C040053305B30528050F061E0335036F031D029102F403', 2, '6936AE38B136CD35AE37DC0962098109F208DB09F508430950096B085B09FE09'],,,,,[1, '0301480104017B01B50136010F01CD00', 2, 'DB023903D60265039D031203E1027002']
50,[1, '6CC550C9EEBF57C298C03D053105B20527050F061E03360370031D029002F503', 2, 'BF361C39393648353738DC0962097F09F208DB09F4084509530968085909FE09'],,,,,[1, '0601480102017B01B50135011201CE00', 2, 'DD023B03D60264039E031003E1027102']
51,[1, '1DC54EC95BBF92C270BF3E053205B20527050F061F03340371031D028F02F703', 2, 'A336CA3808378235AB38DF0961098109F108DC09F508430951096A085A09FC09'],,,,,[1, '0301490100017801B70137011301CF00', 2, 'DB023C03D50264039D031003DF027002']
52,[1, '38C5AEC938C076C2CEBF3F053105B30526050F061F03350371031D029102F603', 2, '7136CF386C3647350738DE0961097E09F108DC09F508430952096A085A09FD09'],,,,,[1, '0401490100017A01B50135011101D000', 2, 'DC023903D50265039B031003DF027002']
53,[1, 'F0C503CA08C079C220C03E053105B20527050F061F03350370031D029302F703', 2, '8036EE389D365535BC38DD0962097E09F108DD09F508430950096B085A09FF09'],,,,,[1, '0401480100017901B40136010F01CE00', 2, 'DB023903D60264039C031003E0027002']
54,[1, '49C5C0C96AC07AC2F4BF40053305B305270510061E0335036F031D029102F503', 2, '5E36F9388C3653351338DD0962098109F108DB09F508430950096A085A09FE09'],,,,,[1, '0601490100017801B60137011201CC00', 2, 'DC023B03D60265039E031303E0027002']
55,[1, '87C53FCAF2BFC1C235C040053105B20527051106200335036F031C028F02F603', 2, 'DD3624392B365835A337DE0962097E09F008DA09F508450952096B085A09FE09'],,,,,[1, '0401480100017801B40137011201CD00', 2, 'DC023903D60264039E031103DF027002']
56,[1, '50C560CAB7BFB1C248C03F053105B205270511061F03370371031D029102F303', 2, '51360A39AE3676351338DE0963097F09F208DA09F5084609510969085B09FE09'],,,,,[1, '0401490100017C01B70137011201CF00', 2, 'DC023903D50265039C031103E1027002']
57,[1, '9AC50FCA00C0EAC14CC03E053105B20527050E061F0335036E031D029102F403', 2, 'E536E53857366735B137DD0961097F09F208DB09F4084309530969085909FE09'],,,,,[1, '0301480101017901B40135011301CC00', 2, 'DB023B03D50264039C031203E3027002']
58,[1, 'C0C55FCA3DC043C251C040053105B30528050F062103370370031D029102F703', 2, '26365939A2367035FB37DF0962097F09F208DB09F508430950096B085C09FE09'],,,,,[1, '0701490104017A01B40136011201CC00', 2, 'DC023903D60265039E031403E0027002']
59,[1, '42C50FCAE6BF5FC2C0BF3F053105B30527050F061D03330371031E029102F703', 2, 'B3361F3946366535E137DC0962097E09F108DB09F5084309520969085909FE09'],,,,,[1, '04014A0100017C01B40136011101CE00', 2, 'DC023B03D50264039C031103E0027102']
60,[1, '7EC5A6C9EDBF62C206C03E053105B20527050E061F03350371031D028F02F303', 2, '9E36E33824368F355738DF0962098209F208DC09F508450950096A085A09000A'],,,,,[1, '04014A0104017A01B40135011201CC00', 2, 'DC023B03D50265039D031103DF027102']
