N_07-13-2018,Time,A1,A2,A3,A4,A5,L_B1,L_B2,L_B3,L_B4,L_B5,L_C1,L_C2,L_C3,L_C4,L_C5,L_C6,M_B1,M_B2,M_B3,M_B5,M_C1,M_C2,M_C3,M_C4,B4 temp.
5,14:53:28.078,40311,39958,39476,41067,42029,1036,970,1096,1034,966,1596,1500,1536,1435,1552,1551,497,499,506,524,481,479,476,456,30.0
6,14:53:32.161,40430,39837,39362,40971,42006,1036,972,1097,1035,965,1596,1499,1536,1438,1551,1551,494,496,509,524,474,478,475,458,30.0
7,14:53:36.298,40388,39780,39376,40898,42131,1037,973,1094,1036,967,1596,1502,1534,1437,1550,1552,496,495,509,524,480,476,477,458,30.0
8,14:53:40.428,40191,40021,39459,40982,42185,1036,971,1096,1035,967,1596,1501,1536,1439,1550,1549,496,499,507,524,477,478,475,454,30.0
9,14:53:44.538,40334,40030,39344,41010,42113,1037,975,1096,1036,967,1596,1500,1535,1435,1551,1549,494,497,509,523,478,474,478,457,31.0
10,14:53:48.736,40432,40002,39444,41083,42076,1035,972,1095,1033,966,1595,1500,1531,1437,1551,1550,495,496,509,524,479,480,474,458,31.0
11,14:53:55.360,40475,40218,39862,41311,42277,1039,971,1097,1033,965,1595,1498,1536,1437,1552,1551,496,493,509,520,477,477,477,456,31.0
12,14:53:59.736,40283,39947,39300,41084,41989,1037,974,1095,1033,966,1597,1500,1534,1437,1550,1551,494,496,511,522,480,476,477,457,31.0
13,14:54:03.881,40318,39773,39499,41035,42148,1037,971,1095,1033,965,1597,1501,1535,1436,1550,1551,494,495,508,522,479,481,478,459,31.0
14,14:54:08.043,40249,39875,39214,41027,42158,1037,972,1096,1037,963,1596,1502,1535,1435,1552,1551,496,494,510,524,477,477,480,453,31.0
15,14:54:12.196,40359,39752,39412,41097,42109,1036,970,1095,1034,966,1596,1501,1535,1434,1551,1549,494,495,507,523,512,480,478,455,31.0
16,14:54:16.223,40319,39837,39411,40959,42200,1037,975,1095,1032,967,1596,1499,1534,1436,1552,1550,494,496,508,519,478,478,474,453,31.0
17,14:54:20.496,40197,39990,39416,41154,41988,1036,971,1095,1034,965,1595,1502,1534,1436,1551,1551,494,495,508,521,478,478,477,457,31.0
18,14:54:24.559,40323,39944,39427,40987,42178,1038,972,1097,1036,965,1594,1499,1536,1438,1553,1551,495,496,508,524,481,478,479,454,31.0
19,14:54:28.577,40413,39761,39411,40961,42102,1036,974,1096,1033,965,1594,1502,1534,1435,1553,1551,495,501,509,520,479,475,473,458,31.0
20,14:54:32.839,40361,39874,39338,41086,42009,1037,972,1095,1033,966,1595,1502,1534,1437,1551,1551,494,497,509,524,478,476,474,458,31.0
21,14:54:39.537,40648,40088,39886,40877,42475,1038,974,1097,1034,965,1594,1501,1533,1436,1551,1550,495,496,509,524,478,476,477,456,31.0
22,14:54:43.619,40306,40040,39516,41116,42140,1037,973,1096,1036,967,1594,1500,1535,1434,1550,1552,495,496,505,520,478,476,474,452,31.0
23,14:54:47.701,40345,39901,39578,40943,41993,1037,972,1096,1036,966,1595,1500,1535,1436,1553,1549,494,496,507,519,479,477,478,455,31.0
24,14:54:51.759,40214,40114,39581,41237,42126,1036,972,1095,1034,966,1595,1503,1532,1435,1552,1553,496,496,509,521,479,477,475,454,31.0
25,14:54:55.778,40333,39917,39532,41031,42223,1036,972,1096,1035,967,1597,1500,1531,1436,1551,1552,498,496,507,524,479,477,474,454,31.0
26,14:54:59.820,40302,39939,39492,41096,42124,1035,973,1098,1035,965,1596,1501,1534,1434,1550,1549,495,494,510,523,477,478,476,454,31.0
27,14:55:04.060,40329,39838,39366,41113,42182,1038,971,1097,1036,966,1596,1503,1534,1437,1550,1551,494,497,507,523,479,477,505,456,32.0
28,14:55:08.141,40337,40045,39512,41000,42104,1038,972,1096,1033,966,1593,1498,1533,1436,1552,1552,494,497,509,523,477,478,477,455,32.0
29,14:55:12.173,40647,39953,39480,40843,42005,1037,972,1099,1035,966,1595,1501,1532,1437,1553,1551,492,496,509,524,477,478,477,456,32.0
30,14:55:16.201,40273,40082,39165,41117,42154,1036,972,1097,1034,967,1598,1500,1537,1437,1552,1552,493,496,510,522,477,478,476,457,32.0
