N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'A9D896D311D9EFD539DB8E040000C4053104B3040304E5023F0380040603C702', 2, '6D3DE03B963A543A473C990800006C099C081109030A010939095D0A36090609'],,,,,[1, '08023102B5010402BE010B0291010B02', 2, '8E039E032B039E0307034B03D0026303']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'A6D9C9D42CDAB3D752DD8E04E203C4053104B4040504E7023E0380040703C702', 2, 'B63B003A79398F389A3A99088F0B6C099D080E09030A00093A095C0A36090709'],,,,,[1, '07025E01B301FD01BD01050292010C02', 2, '900364032A03990306034603D4026303']
2,[1, 'F5D9DCD456DAD5D76FDD8F04E203C4052F04B4040604E50240037F040603C402', 2, 'A63BB13938394538BE3A9908900B6C099C080D09040A01093B095D0A36090609'],,,,,[1, '8101AF00350170015101980109019D01', 2, '900363032B039C0303034703D6026303']
3,[1, 'F2D9BBD45DDA75D7CBDD8F04E203C4053104B3040504E5023F0381040503C602', 2, '8C3B223A2A395D38903A9808910B6C099D081009010A01093B095D0A35090409'],,,,,[1, '8501B1003701710154019B0127019B01', 2, '910363032A03990307034603D4026603']
4,[1, '6ED98BD43CDABED73BDD8E04E203C5053104B3040504E5023F037F040603C602', 2, '993B4D3A49399D38B33A9A088E0B6C099D081009010AFF083A095B0A35090709'],,,,,[1, '8201B000370172015201970125019901', 2, '910364032B03990306034803D4026503']
5,[1, 'D7D930D54EDA32D8B4DD9004E203C3053204B3040504E5023F037E040603C502', 2, '903BA63988392538E73A9A088F0B6C099D081009030AFF083B095D0A36090709'],,,,,[1, '8401B200380172015301970128019C01', 2, '910362032A03990305034603D7026603']
6,[1, 'B9D958D56FDA0ED727DD9004E303C4053104B1040404E80241037F040603C602', 2, 'D53B533A233981381E3B9A08900B6D099D081009030AFE083A095D0A35090609'],,,,,[1, '8401B300350174015501970125019901', 2, '910363032A03990305034603D5026303']
7,[1, '7FD938D54CDACED7ACDD8E04E203C4053104B3040404E602410380040503C502', 2, '9A3BE13935394638363B9A088F0B6C099C080F09030A00093C095C0A35090509'],,,,,[1, '8501B300360173015301980128019B01', 2, '910363032A039C0305034603D4026503']
8,[1, 'C7D9EDD436DA68D79CDD9004E203C3053004B3040504E40240037F040703C702', 2, 'B63BCD39883935382E3B9A088E0B6C099D080F09010A00093A095D0A36090709'],,,,,[1, '8101B100370171015201970128019C01', 2, '910362032B039C0303034803D6026303']
9,[1, 'ACD9D0D42BDA5DD7A0DD8F04E203C4053004B4040404E7023F0380040703C602', 2, '8F3B883953390B38213B9B08900B6C099D080F09030A00093B095D0A36090409'],,,,,[1, '8501B0003601710151019B0126019B01', 2, '910364032B03990304034703D6026503']
10,[1, 'ACD9BDD432DA71D762DD9004E203C4053104B2040304E702400380040603C702', 2, '883B1B3A8939F237F23A9A088F0B6C099D081009040AFF083B095E0A35090709'],,,,,[1, '8101AF00360172015401980126019901', 2, '910364032A03990304034803D4026503']
11,[1, '9CD9ABD431DAA9D791DD8E04E203C4053204B2040404E7023E0381040503C502', 2, '0E3CDA3930397A38DA3A99088E0B6C099D080F09030A00093A095D0A36090709'],,,,,[1, '8201B0003401700151019A0127019901', 2, '910363032B03990304034603D6026703']
12,[1, 'DDD9B8D4F6D9C5D7A3DD8F04E203C5053004B4040404E50240037F040503C502', 2, '673B463A8D39B438133B99088E0B6B099C081109020A00093A095B0A36090709'],,,,,[1, '8501B0003701730152019B0127019C01', 2, '900363032A039B0305034603D7026303']
13,[1, 'E1D966D518DAB0D759DD8F04E203C5053104B3040504E502400380040603C402', 2, 'D73B113A68396538593B9808910B6D099E080F09040AFF083A095D0A34090609'],,,,,[1, '8301B000350172015401970128019A01', 2, '900363032A03990305034703D5026503']
14,[1, '99D9F6D455DA68D71CDD8F04E303C4053104B3040304E6023E037F040503C502', 2, 'DE3B263A0F391D38C43A9A088E0B6B099E081109030AFF083C095D0A35090709'],,,,,[1, '8401B000360171015501990126019A01', 2, '900363032B03990307034603D4026403']
15,[1, 'E9D9A9D40BDA42D74EDD9004E103C5053104B2040504E50241037F040603C502', 2, '573B343ABC392B38EA3A9808910B6C099C081109030A00093B095D0A35090609'],,,,,[1, '8501B3003501730152019A0128019901', 2, '910362032B039C0304034703D4026603']
16,[1, 'C7D9E8D4EED947D79FDD9004E203C4053004B4040504E50241037E040703C502', 2, 'AD3B243A62394138EC3A9808900B6A099C081009030A00093C095E0A34090709'],,,,,[1, '8501B000370173015101990126019A01', 2, '900363032B03990303034603D5026603']
17,[1, '7AD9CCD46BDADDD66CDD9004E303C4052F04B2040404E6023F037F040703C502', 2, 'B83BDD393B393E383D3B9A08910B6C099F080F09030AFE083B095E0A35090609'],,,,,[1, '8401B2003601700154019B0125019901', 2, '900362032B03990306034603D4026403']
18,[1, 'B8D9CAD460DA72D783DD9004E203C4053004B3040304E502400380040603C502', 2, 'C73B1F3A3B399D38993A9A08910B6C099C080F09020A000939095D0A34090509'],,,,,[1, '8101B100360172015301970125019901', 2, '920363032A03990305034703D4026403']
19,[1, 'D1D9DCD4C0DA0DD74FDD8F04E303C5053004B4040504E50240037F040603C402', 2, '9D3B363A5139FA377E3A9808900B6B099D080F09010A00093B095C0A36090809'],,,,,[1, '8101B100360174015101990126019901', 2, '900363032B03990304034803D4026703']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'C8D9DFD4EED99BD7E8DD9105C005AF064905C90581056C04BD04F70591045704', 2, '723BBF397F392D38DE3A9A088E0B6C099F080F09030A010939095F0A35090709']
2,[1, 'A4D9CDD44BDA90D75EDD9004E203C2053104B4040504E5023F037F040503C602', 2, '2F3B143AAD397238B23A9B088F0B6C099E080F09020A010939095D0A36090609']
3,[1, '14D99AD418DA35D742DD9004E203C5053004B3040504E60241037F040503C702', 2, '013BF93968394138CC3A9A088F0B6C099E080D09040AFF083B095D0A37090609']
4,[1, 'A6D9D4D412DAFCD693DD8E04E203C5053104B1040504E5023F0380040403C702', 2, '003BFD39F7387538F23A9A088F0B6A099E081109010A00093B095D0A36090509']
5,[1, '9ED9DFD420DA24D769DD8F04E403C5053104B4040504E5023F0381040503C602', 2, '733BC5397A394538A13A9A088E0B6C099D080F09020AFF083B095D0A36090609']
6,[1, 'F3D9D9D469DA41D772DD8F04E403C4053004B1040504E6023F037F040503C602', 2, 'D43B0B3AAC39EC37D83A99088F0B6C099E080F09030A000939095D0A36090609']
7,[1, '87D925D5A2DA84D7D4DD8F04E403C5053004B3040504E5023F037F040503C502', 2, 'AE3BD2393B3922382A3B99088E0B6C099C080D09030A00093C095C0A35090509']
8,[1, '78D99CD428DA58D78BDD8F04E203C5053004B3040404E50241037F040503C502', 2, 'D03B603A67396638213B9908910B6B099D080E09010A00093A095C0A35090609']
9,[1, 'B2D969D42DDA6CD78BDD8F04E303C5053104B1040504E5023E037E040603C502', 2, '593B0B3A30396E38EC3A9908900B6C099C080E09020AFF083A095C0A36090609']
10,[1, 'DAD900D55FDA6ED76BDD8F04E303C5052F04B3040404E50241037F040603C602', 2, 'DE3B343A83394538813B9A088E0B6A099E080D09020A00093B095E0A35090609']
11,[1, '78DA51D511DAA7D778DD8E04E403C4053004B3040404E5023F0381040503C702', 2, 'B93BAC3937391738183B99088E0B6A099D080D09030AFF083B095C0A36090609']
12,[1, '0DDA6ED436DA8CD7AEDD8F04E403C4052F04B3040404E5023F037F040603C502', 2, 'A23BBC398339BB38FA3A9908900B6B099D080D09010AFF083C095C0A34090809']
13,[1, '99D9D1D481DA53D73CDD9004E303C5053104B3040404E6023F037F040603C502', 2, '0D3BE73992394D38463B9A08910B6C099E080D09030A00093C095B0A37090809']
14,[1, '83D987D431DAAFD7A5DD8F04E303C4053004B3040504E6023E0380040503C502', 2, 'D83BE03984390838E23A9808910B6C099D080E09010AFF083B095D0A36090709']
15,[1, 'B3D9D2D48ADAD3D769DD8F04E403C5053004B3040504E502400381040403C602', 2, 'D03B083A7F395A38DE3A9A08900B6C099E080D09030A00093A095D0A35090709']
16,[1, '01DACDD447DAB9D791DD9004E403C4053104B3040404E7023F0380040603C502', 2, '5A3B9C3907399A38353B9A088E0B6C099E080D09010A00093A095D0A36090609']
17,[1, '36D935D563DA01D756DD8F04E403C5053104B3040404E5023F0380040503C502', 2, '0C3C283A5539C538A23B9808900B6B099E081009030A00093C095D0A35090709']
18,[1, 'BDD97FD411DA38D7A9DD8E04E403C5053104B4040504E502400381040503C402', 2, '9E3BC5396F397B38303B9908910B6A099E080E09030A000939095B0A36090609']
19,[1, '4CD9E6D421DA69D764DD8E04E403C5053104B4040304E5023F037F040503C602', 2, '743BCB392C396438C83A9A08900B6B099D080F09020A00093B095E0A36090709']
20,[1, 'C1D9BAD425DA9BD770DD8F04E403C5053004B3040504E5023E0381040503C502', 2, 'F53ABF3984393C38D83A9A088F0B6C099D080E09020A00093C095E0A36090609']
21,[1, 'F0D916D53FDA8DD7A9DD8E04E403C5053004B3040304E6023F0380040703C602', 2, 'DC3BDD3947399A38D63A9A088F0B6B099D080F09020A000938095F0A36090609']
22,[1, 'AFD9ECD4D9D97FD744DD9004E403C5053104B3040604E50240037F040603C402', 2, '773BCD3953398038D83A9A08900B6B099E080F09020A01093A095D0A36090709']
23,[1, '9ED9B3D435DAD8D76DDD8F04E403C4053104B2040504E502400380040503C502', 2, 'C03BC739E8383838A73A9A088E0B6A099F081009030AFF083A095D0A36090509']
24,[1, 'AAD984D45BDA32D748DD9004E403C5053004B3040504E50240037E040403C502', 2, '8F3B053A05398A38BA3A99088E0B6B099D080E09020A01093B095D0A35090509']
25,[1, 'BFD919D54CDA6AD76BDD9004E403C4053004B2040404E6023F0381040503C702', 2, '2E3BED39FC391538C63A99088E0B6A099F081109010A00093A095E0A36090609']
26,[1, '0FDAFED44BDAADD792DD8F04E403C4053104B5040504E60240037F040503C502', 2, 'CF3B94397B395A38303B9908910B6A099D080F09020AFF083B095B0A36090609']
27,[1, 'BFD9BAD453DA8DD7D3DD8F04E403C4053104B3040504E60240037E040603C502', 2, '5E3B363A6E395C38D83A98088F0B6C099F081109030A00093A095C0A36090609']
28,[1, 'D4D90ED569DAA4D796DD8D04E403C5053004B3040304E5023F0381040403C702', 2, 'D63B853991398338FE3A9A08910B6B099D081009010AFF083A095E0A35090709']
29,[1, '12DAC0D4BED98BD765DD8F04E403C4053104B3040504E6023F037E040503C402', 2, 'AF3BF839C939E838343B99088F0B6D099E080F09030AFF083B095D0A34090609']
30,[1, '56D927D50EDAC6D743DD9004E303C4053104B4040504E5023F0380040403C602', 2, 'D63B023A63392238163B9A08910B6B099D080D09030AFF083A095C0A35090609']
