N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'E9DAEACE0FD2A5A5A3DA57058105110500001305460200003604110336030000', 2, '703BD9373839A5A5EC38D7094909E7080000FB08B4080000150AFC0801090000'],,,,,[1, '3C01FE01AE015B0193020000CC02C701', 2, '4703FE01AF018E0293020000CC02D102']
2,[1, '8DDA73CFB6D0A5A58DD9550581051205000013054702000037040F0334030000', 2, '9B393A39F839A5A53F39D4094909E6080000F908B4080000150AFC0801090000'],,,,,[1, '3C01FE01AF01570193020000CB02C601', 2, '4603FE01AE018F0293020000CB02D102']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '98DB71CF44D1A5A5FEDA570581051205000013054702000037040F0334030000', 2, '7B3AA339733AA5A51139D7094909E6080000F908B5080000170AFC0802090000'],,,,,[1, '3C01FE01AF015B0193020000CA02C801', 2, '4703FD01AF018F0293020000CB02D102']
2,[1, 'F8DAEACF1CD1A5A554DB540580051005000012054702000036040E0336030000', 2, '5F39FF39B738A5A58838D4094909E7080000F908B5080000160AFB0802090000'],,,,,[1, '3D01FD01AF015A0195020000CB02C701', 2, '4603FE01AF01900294020000CB02D202']
3,[1, '5DD9BCCEF6D0A5A566D9550581051205000012054702000037040F0335030000', 2, '473AFE389639A5A5E538D7094909E7080000FB08B4080000170AFC0801090000'],,,,,[1, '3E01FE01AF01570194020000CB02C701', 2, '4703FD01AF01900294020000CB02D202']
4,[1, 'BEDB13D0F5CFA5A5C2D9570581051205000014054702000037040F0335030000', 2, 'B339E639F438A5A54D39D7094809E7080000FA08B5080000150AFB0800090000'],,,,,[1, '3C01FE01AF01570194020000CC02C601', 2, '4603FE01AF01900294020000CB02D402']
5,[1, 'CEDA6DD0C5D0A5A5A7D854057F051205000012054702000037040F0334030000', 2, '513A2139493AA5A5A738D7094909E7080000FB08B5080000160AFC0800090000'],,,,,[1, '3B01FD01AF015A0193020000CB02C501', 2, '4603FD01AF01910293020000CB02D102']
6,[1, '80DBEACE40D0A5A505D954058105120500001405460200003604100336030000', 2, '6E3AC739AB39A5A5183AD7094909E7080000FA08B5080000180AFC0802090000'],,,,,[1, '3C01FE01AF015A0195020000CB02C701', 2, '4703FE01AF01900295020000CB02D102']
7,[1, 'C6DBB3CF83D0A5A5E5D9560581051305000013054702000037040F0334030000', 2, 'B53A9F392638A5A56A37D4094909E7080000F908B5080000150AFC0800090000'],,,,,[1, '3D01FE01AF015B0195020000CA02C801', 2, '4603FE01AF01910294020000CC02D202']
8,[1, '52DC51CF07D1A5A58DDA550581051205000014054702000037040F0334030000', 2, '3F3B2E39513AA5A54E39D7094909E6080000F908B5080000160AFC0802090000'],,,,,[1, '3D01FE01AF015A0194020000CB02C601', 2, '4603FD01AF01900295020000CB02D402']
9,[1, '0CDC3ED052D2A5A559DB550581051205000013054702000036040F0334030000', 2, 'B63BFF38DD38A5A5C739D7094909E8080000FA08B5080000160AFA0802090000'],,,,,[1, '3D01FD01AF01570195020000CB02C801', 2, '4603FD01AF018F0295020000CB02D102']
10,[1, '39DBBACFE3CEA5A5EFDA570581051205000013054602000036040F0333030000', 2, '153BEA3A6839A5A55A38D7094909E7080000FA08B4080000170AFA0803090000'],,,,,[1, '3D01FE01AF015B0194020000CC02C701', 2, '4703FE01AF018F0294020000CB02D402']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '17391C3A3539A5A52C3A', 2, 'D3DB4FCF18D1A5A555DA']
2,[1, '5439E239613AA5A5A339', 2, 'E5DB67D0C2D1A5A5D3D8']
3,[1, '6E3B0E391C3AA5A56739', 2, 'B7DA40D0EED0A5A5FEDA']
4,[1, '633A6D3A773AA5A55D38', 2, '94DAD1CF4CD0A5A583D9']
5,[1, 'B639923A693BA5A5D338', 2, 'D2DAFDD08FD1A5A581DA']
6,[1, '623AE439963AA5A50C39', 2, '94DA48D0BAD0A5A5C5DA']
7,[1, '6E3A2A3A8F39A5A58439', 2, 'FEDA67D04FD2A5A598DA']
8,[1, 'A73ABE39B23AA5A55839', 2, 'DADA42CFE7D1A5A560DA']
9,[1, 'A2399D3A5C3AA5A57A3A', 2, '0FDB13CF3ED1A5A520DB']
10,[1, '0D39D839B939A5A5FC39', 2, 'C2DBF1CF9DD1A5A58DD9']
11,[1, '193A4A3A7B39A5A5AE39', 2, '65DB54D1D4D0A5A5FDDA']
12,[1, '663B033BD93BA5A5D337', 2, '49DB6AD16CD1A5A585DB']
13,[1, '2C39E63AEC39A5A5C739', 2, '45DB69D16FD1A5A5C7DA']
14,[1, '7C3AFC38EC3AA5A56D39', 2, 'D7DA84D064D0A5A54CD9']
15,[1, 'FE3ADE392339A5A51E38', 2, 'B8DBC4D182D1A5A534DC']
16,[1, 'D83A8A39233AA5A5D139', 2, '40DA2DCF63D1A5A561DA']
17,[1, '883A453AEB39A5A56F38', 2, '8BDA9FD0F0CFA5A528D9']
18,[1, '343A0F3A653BA5A53738', 2, 'E1DBBED137D0A5A5D7D9']
19,[1, '263B893AFB3AA5A52439', 2, 'F0DBDBCFEAD0A5A581D8']
20,[1, '933AFE391A39A5A55238', 2, 'E7DAFED012D1A5A515DA']
21,[1, '1F3A0B3B5839A5A5563A', 2, '28DB1BD0E0D0A5A511DB']
22,[1, '7F3AB8395739A5A58639', 2, 'A1DA09D165D1A5A516DA']
23,[1, '363AA53ADE39A5A5DF39', 2, '3EDBBBD0ECD0A5A5A8D8']
24,[1, 'C838903A3D39A5A5E138', 2, '54DC0BD094D2A5A579DA']
25,[1, 'E0395B3A9A39A5A5C438', 2, '6CDB76D036D1A5A5A0D8']
26,[1, 'E63A72392B3AA5A5BF39', 2, 'E6DAEBCFC6D1A5A52CDA']
27,[1, '383B333BD939A5A5D538', 2, '53DA7DD055D0A5A571D9']
28,[1, '8A3A413A8738A5A5B339', 2, '05DCFECF09D1A5A509D9']
29,[1, '1739E539BC38A5A55B38', 2, '8EDB76CF1BD2A5A5D1DA']
30,[1, '903AD33A0E3AA5A5DB37', 2, '39DBF2CF1FD1A5A557DA']
31,[1, '4B39B1398B38A5A5DE38', 2, 'E3DA70D0FBD1A5A5ABD8']
32,[1, 'F03A5D3AD03AA5A59338', 2, '3ADBFBCFB6D0A5A566D8']
33,[1, '573982390E3BA5A50D38', 2, '17DB63D02FD0A5A534DA']
34,[1, '7839423B1239A5A59E38', 2, '38DCF2CF3FD2A5A5BBD8']
35,[1, 'F038AC39263BA5A5AA38', 2, '2ADB4BD0B6D1A5A59EDA']
36,[1, '6539E639EF3AA5A5AC38', 2, '0BDCC0CE94D1A5A568D9']
37,[1, '353A3239373AA5A5D439', 2, 'A8DCA4D0B0D0A5A5DFD8']
38,[1, '3839173AC03AA5A50C3A', 2, '1DDBE8D08ED2A5A5C3D9']
39,[1, 'D939D4395939A5A59738', 2, 'B5DB63D06DD3A5A50EDB']
40,[1, '923A573A6439A5A5BE39', 2, 'F5DB1FD08BD1A5A5A1D9']
41,[1, '8D398C3A8839A5A5183A', 2, 'B9DCA3D015D2A5A5DDD9']
42,[1, '8F39E639C23AA5A5FB38', 2, '67DBE0D005D2A5A5D6D9']
43,[1, '6938F7391A3AA5A54A3A', 2, 'F7DA22D003D1A5A5C8D8']
44,[1, '0738B13A6D3BA5A5BE38', 2, '3FDC7FD041D2A5A501DA']
45,[1, '7A364C39353AA5A51D3A', 2, '7CDBF9D058D0A5A576DA']
46,[1, '6F38D538F838A5A5F038', 2, 'FADAF5CFC8D1A5A555DA']
47,[1, '1B38413AA739A5A5B739', 2, '8FDA8BD072D0A5A5B4D9']
48,[1, '5D387738D439A5A50F3A', 2, '0DDB2ED0E2D1A5A5F3D9']
49,[1, '8A382C386139A5A58A38', 2, '15DC05D037D2A5A507DB']
50,[1, '85390838933AA5A56F38', 2, '6EDBDBD0EED1A5A576DB']
51,[1, 'E939FE388138A5A5223A', 2, '8BDA44D0CFD0A5A5D0D8']
52,[1, '5039AD38043AA5A5C938', 2, '9FDBB8CF9BD1A5A554DA']
53,[1, 'CA383B38BE39A5A5313A', 2, '2DDB73D092D1A5A559DA']
54,[1, 'AB38CB37803AA5A5ED38', 2, '41DBA4D05DD2A5A579D9']
55,[1, '3B3794374B39A5A5A838', 2, '1DDBB5CF32D1A5A598D9']
56,[1, 'B337D9372339A5A50139', 2, 'D7DAC7D017D1A5A531DA']
57,[1, '3B381C393139A5A5CA39', 2, 'DBDAF4D039D1A5A58FD8']
58,[1, '85372438B639A5A5D938', 2, '8ADACDCF9BD0A5A525DA']
59,[1, '62373B399139A5A5E337', 2, '45DC80D03ED1A5A576D9']
60,[1, '0A3878383638A5A5E738', 2, 'E1DA8AD036D3A5A5A6D8']
61,[1, '9138613AD938A5A58538', 2, 'DFDA13D08DD0A5A595D9']
62,[1, 'EB38D538DB3AA5A5E53A', 2, '5DDB4ED0E3D1A5A5DDD8']
63,[1, '1D3857390D39A5A57D39', 2, '49DBFAD012D1A5A577D8']
64,[1, 'C738C3385D3AA5A59938', 2, '9EDB7AD035D0A5A5AAD8']
65,[1, '70385937853AA5A57938', 2, '72DAE8CF78D1A5A5CFD9']
66,[1, 'E336AA37063AA5A5D639', 2, 'C4DA3FD0DBD1A5A579DA']
67,[1, '933733376339A5A5113A', 2, '17DC4ED079D1A5A552D9']
68,[1, '5E378836D639A5A52E38', 2, 'D7DA87D038D1A5A518DA']
69,[1, 'EB37AA383F3AA5A5033A', 2, '12DB4CD02CD1A5A5F1D9']
70,[1, 'F13786382C39A5A5CE38', 2, '69DA86CF33D1A5A541DA']
71,[1, '993701385C39A5A59038', 2, '67DAE0CF30D1A5A5ECDA']
72,[1, 'E23766381A3BA5A5423A', 2, '72DB3BD12DD1A5A574D9']
73,[1, 'CD3892374939A5A5383A', 2, 'A9DAE7D054D1A5A57CDA']
74,[1, 'DC37A938B53AA5A52339', 2, '3DDA5ED0BDD1A5A53CD9']
75,[1, '3C364A373B3BA5A5D037', 2, 'D0DC65D1EDD0A5A55FD9']
76,[1, '3D387F36BC3AA5A52038', 2, 'B3DA07D0CCD1A5A50BDA']
77,[1, 'C0372537BE3AA5A59637', 2, 'BFDA1ED04BD0A5A559D8']
78,[1, '7237FD376A39A5A56837', 2, '8DDC24D037D2A5A54AD9']
79,[1, '4F38B5378439A5A55037', 2, 'DADB8ED1E6D0A5A52BDA']
80,[1, '5C38C736613AA5A56737', 2, 'BBDABFD007D1A5A55BDA']
81,[1, '9838AE380E39A5A52737', 2, '4ADCF0D0E2CFA5A5F7D8']
82,[1, '5E389938E439A5A5CF36', 2, '84DBEDCF77D1A5A53DD9']
83,[1, '2238AF37523AA5A53536', 2, '80D94ED19DD2A5A56CD9']
84,[1, 'A137BA36CD39A5A54E36', 2, 'AADBFBCF82D1A5A591D8']
85,[1, '9137B7366C39A5A58E38', 2, 'BDD9E0CF1FD0A5A5FBD8']
86,[1, 'EC37C1385D39A5A58038', 2, 'DFDAC2D037D1A5A5E8D8']
87,[1, '9837C337523AA5A5CE36', 2, '9FDAF1D070D0A5A56DD8']
88,[1, '4938C836D639A5A50137', 2, 'B6DBDAD028D0A5A598D9']
89,[1, '7537B837E03AA5A5DE35', 2, '08DA68D03BD1A5A5FBD9']
90,[1, '683867375839A5A54E37', 2, 'BDDC7ED265D1A5A550D9']
91,[1, '16385C38FA38A5A5B037', 2, 'F9DA5BD169D1A5A5FFD9']
92,[1, '0C3A73384A3AA5A59737', 2, 'EDDAF0CFE5D1A5A580D8']
93,[1, 'C1383C371C3AA5A55338', 2, 'A3DA73D0FFD1A5A5B9D9']
94,[1, '98387837213AA5A56238', 2, 'D5DBBBCF19D1A5A542D9']
95,[1, '42382138CA39A5A5C536', 2, '56DA01D090D1A5A517DA']
96,[1, '13389037E639A5A50C37', 2, 'A3DA2FD00DD3A5A5A0D8']
97,[1, '3637B036793AA5A5D035', 2, '89DB3DD07AD0A5A55FD9']
98,[1, '1E38C737F33AA5A51C37', 2, '90DAADD016D1A5A50DD9']
99,[1, '2737CE36883AA5A59536', 2, '83DB37D14BD2A5A5D8D7']
100,[1, '29389C379239A5A52037', 2, '6ADC49D1F5D1A5A5EDD8']
101,[1, '3A38CE385F39A5A52838', 2, 'B7DA6BCF17D2A5A552D8']
102,[1, '843819381E3AA5A5D037', 2, 'FCDAC4CF23D2A5A504D9']
103,[1, '06387038E03BA5A59B35', 2, 'DADACED031D1A5A58ED8']
104,[1, '62382438AE3AA5A56F36', 2, '23DB4BD0A1D1A5A578DA']
105,[1, 'B837EA366E39A5A53136', 2, 'E3D90FD086D2A5A50DD8']
106,[1, 'BD375C384539A5A5A137', 2, 'D7DB30D04CD0A5A5C9D8']
107,[1, '85371437D539A5A55138', 2, '48DABFD0E1D1A5A54BD8']
