N cycles,,VCM data,,,,lens data,,,,mirror data 
2,[1, '6542B8414943883EE33F', 2, '2DE0CFDD8FDC1BDE4EE3'],,,,,[1, '30017F018801A301F8004C0154019E01', 2, '21036C038603AA03D90229032D036103']
3,[1, '4342C5411E43FB3D9C3F', 2, '2AE016DE1BDD00DEB8E3'],,,,,[1, '31017F018801A201FB004C0151019E01', 2, '21036C038503AB03DA02250330036103']
4,[1, '9A420042D542473E3A3F', 2, '1EE0F0DDCADC17DEF1E3'],,,,,[1, '32017B018801A101F8004A0152019C01', 2, '20036C038603AB03D802270331036203']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '26E0C0DEC5DD80DFE3E400056A0492050405EA044403E103BD02FA03E2026503', 2, '4442CF4122431A3E453F0D093608DC090F09B1088109BE09BD089509F1087509'],,,,,[1, '30017D018901A001F900490153019B01', 2, '20036C038603AB03D90228032E036103']
2,[1, 'B1DFA7DD62DCFDDDD1E30005690492050505EC044503E103BE02FA03E3026503', 2, '92424E4145434D3ED83E0F093708DC090D09B1088109BF09BD089509F0087409'],,,,,[1, '34017D018A01A301FA00490153019C01', 2, '21036D038703AB03DA02270330036303']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '09E0A7DEBCDD25DFD6E4FF04690493050305EA044503E103BF02FA03E2026703', 2, '4A43D541F642643E2D3F0D093708DC090F09AF088109BE09BB089709F0087509'],,,,,[1, '32017E018A01A001F8004A0151019A01', 2, '21036E038503AB03D70226032D036303']
2,[1, '23E08BDD94DC2EDECAE30105680492050505E9044503E203BD02F803E1026503', 2, 'C5420C427D43513E623F0C093408DA090C09B0088009BF09BB089509F0087509'],,,,,[1, '34017F018C01A201F8004C0152019A01', 2, '21036D038503AB03D60226032E036303']
3,[1, 'DFDF92DDD6DC50DE8CE30105690494050505E9044503E203BD02FA03E1026503', 2, 'A54271413C43333E5D3F0D093708DE090F09AF088109BE09BD089409EF087409'],,,,,[1, '32017C018901A101FC00480155019B01', 2, '21036D038603AA03D902270330036403']
4,[1, 'CADFB6DD6FDC8EDD3AE301056A0492050305EA044503E203BF02FA03E2026603', 2, '3E42D4413743BC3D603F0D093708DC090F09AE087F09BD09BA089609EF087409'],,,,,[1, '31017D018A01A101FA004B0154019E01', 2, '21036C038503AA03D70227032D036103']
5,[1, 'BBDF6FDD73DDB5DEB4E3FF046B0494050305EA044503E203BF02FA03E2026603', 2, 'D84244424C43F33E2F3F0D093608DA090F09AF088109BE09BA089409F1087409'],,,,,[1, '32017C018901A301F8004C0153019D01', 2, '21036E038503AB03D702260331036303']
6,[1, '0000000000000000000003065D05A5060606DB05D30459053E0461056404EB04', 2, '2343F5400342693E793F0E093608DC090C09B0088009BF09BD089409F0087309'],,,,,[1, 'Receivedlength-1doesnotmatchexpectedlength24', 2, 'Receivedlength-1doesnotmatchexpectedlength24']
7,[1, 'D8DFEEDDC9DC3BDEEDE20105680493050305EA044403E103BD02FB03E1026603', 2, 'E442EA419D43CE3E0A3F0F093608DB090D09B1088009BD09BC089609F1087409'],,,,,[1, '31017B018A01A001FA004A0151019C01', 2, '20036D038503AA03D70227032D036203']
8,[1, 'C9DF09DE87DC1ADECCE30205690493050505EA044303E103BE02F803E2026703', 2, 'E741C941F142DA3DAA3E0D093508DB090D09AF087E09BF09BB089609F1087509'],,,,,[1, '30017F0188019F01FA00490152019A01', 2, '20036C038503AB03D70225032D036203']
9,[1, '15E04DDD87DD49DE72E30205690493050505EC044303E203BD02FB03E0026603', 2, '4242AC41FB42A33EDC3E0E093708DB090F09AF088209BE09BC089709F0087309'],,,,,[1, '31017D018A01A301F900480153019A01', 2, '21036C038603AA03D702250331036303']
10,[1, '46E0A5DDE1DC56DEC0E30105690491050305E9044503E203BD02F803E2026603', 2, '174319423C43963E26400D093608DC090F09AF087F09BE09BB089609F0087209'],,,,,[1, '30017C018C01A001F800480151019D01', 2, '21036E038803AB03D60226032F036203']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '23E09ADEABDE7BDEC7E4FF04690493050405EA044303E203BD02FB03E2026603', 2, 'E7428F419D42A03DED3F0C093508DD090E09AF087E09BC09BC089509F1087409'],,,,,[1, '30017E018B01A001FB00480151019E01', 2, '22036C038503AB03D80225032F036403']
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, 'C9E021DE78DE28DE5FE40205690493050405E9044303E203BE02FA03E2026503', 2, 'C542B9413743363EF63E0E093808DA090F09AF088209BD09BC089709EF087509'],,,,,[1, '31017C0188019F01FB004B0151019B01', 2, '21036C038503AB03D60226032D036403']
2,[1, 'F0DF8BDDBADC88DE72E30105680491050305EB044403E103BC02FC03E1026603', 2, '03439441CF42E13E813F0E093408DD090E09AF088109BD09BC089709F0087509'],,,,,[1, '32017C018A019F01FA004C0153019A01', 2, '21036C038903AB03D70227032D036403']
3,[1, 'F6DF91DD09DDEEDD95E302056A0493050405EA044303E203BE02F803E1026603', 2, 'D341DD411743DE3DCE3E0F093708DB090C09AF088109BF09BD089509F0087509'],,,,,[1, '31017D018801A201F900480152019E01', 2, '21036C038603AA03D70226032D036503']
4,[1, '59E083DDEEDC1ADEC5E30105690492050305E9044403E203BE02F903E2026603', 2, '57427041E042D63DD23E0E093608DB091009B1088009BF09BC089509F0087509'],,,,,[1, '33017D018801A101FA004B0152019E01', 2, '20036C038503AB03D60226032E036203']
5,[1, 'BEDF16DD60DCFDDD6BE30105690493050205EA044303E203BD02FB03E2026603', 2, '0B42F841F242393ECB3E0D093708DB090E09AF088109BD09BD089509F1087409'],,,,,[1, '33017E018B019F01FA00480151019B01', 2, '21036C038603AB03D60225032D036303']
6,[1, 'Receivedlength8doesnotmatchexpectedlength40', 2, 'D84245411842613EC23F0D093608DD090F09B0088009BE09BD089609F0087209'],,,,,[1, '32017D018801A101FC00490152019C01', 2, '21036C038503AB03D60226032E036303']
7,[1, 'E0DFCBDD7FDD0EDFD2E30205690493050505E9044603E103BC02FA03E1026503', 2, '9A43374274433E3E1C3F0C093508DD090F09AF088009BE09BC089509F0087409'],,,,,[1, '32017B0188019F01FB00480154019A01', 2, '21036D038503AC03D602280331036503']
8,[1, '3AE088DDB6DC14DECBE30105690493050505EA044403E103BC02F903E1026403', 2, 'E74230426543033F663F0D093508DB090D09AF088009BE09BB089709F2087309'],,,,,[1, '33017B018C019F01FB004B0155019C01', 2, '20036C038503AB03D90229032D036403']
9,[1, '67E068DD00DD5CDE2DE30005690491050305EA044603E303BE02FA03E2026603', 2, '194389412843063EF63E0D093508DB090C09AF088109BD09BC089609F0087509'],,,,,[1, '32017D018A019F01FB00490152019A01', 2, '20036D038503AB03D80225032D036203']
10,[1, '2FE0C3DD9FDC0ADF25E4FF04690491050205EA044303E203BC02F903E2026603', 2, '3143F9413743A33E5A3F0C093508DC090C09AF088109BD09BD089709F0087409'],,,,,[1, '33017F018B01A001FB00490152019E01', 2, '21036D038603AA03D90226032D036303']
11,[1, 'D1DFC8DE36DEFDDE74E401056B0492050405EB044603E203BD02F903E2026603', 2, '5142E6417E43E53DD93E0D093508DD090D09AF088109BE09BB089709F0087409'],,,,,[1, '34017B018A01A201F800490152019D01', 2, '21036C038703AA03D90225032E036203']
12,[1, '0BE07ADDE7DC51DE50E302056A0493050405E9044403E203BD02F903E1026603', 2, '6242B6418143BC3DEB3E0D093508DD090D09B0088109BF09BB089609F0087409'],,,,,[1, '32017B018A01A101F900480153019E01', 2, '21036D038503AC03D802260330036403']
13,[1, '3CE086DD7FDC5DDE62E30105690493050305EA044503E203BC02FA03E3026703', 2, 'FD4184410343033EA53E0D093708DD090E09B0087F09C009BB089609F1087509'],,,,,[1, '30017C018B01A001FB00480154019B01', 2, '20036C038603AB03D702280330036303']
14,[1, 'CCDFDEDD48DD2DDEF4E30105690493050405EB044303E103BF02FA03E2026503', 2, '45426441BD43093E3F3F0C093608DB090D09AF088009BE09BB089709F1087509'],,,,,[1, '30017B018901A001FC00490154019C01', 2, '21036F038503AB03D80226032F036403']
15,[1, 'DBDF86DDFDDCA8DEA6E300056A0493050405EA044403E103BD02FA03E2026603', 2, '7C427841B642BF3D153F0C093508DC090C09AF088109BE09BC089709F2087309'],,,,,[1, '34017E018A01A001F900490151019A01', 2, '21036C038603AB03D80226032D036303']
16,[1, '46E0C0DDC4DCDCDE72E300056C0492050305EC044703E203BD02F903E2026503', 2, '61426C410B43953D0A3F0E093408DC090F09AF088109BF09BA089709F1087509'],,,,,[1, '34017E018A01A001FC00490155019D01', 2, '21036C038503AB03D70227032E036303']
17,[1, 'E2DF51DDDFDC13DE33E301056A0493050305EA044303E103BD02FB03E3026703', 2, '1F429641FD425E3E043F0F093708DA090F09B0088109BF09BC089709F2087509'],,,,,[1, '30017C018801A201FB00490152019B01', 2, '21036C038503AA03D70228032E036203']
18,[1, 'A7E0D8DDF8DCAADEC3E301056A0493050305EC044403E203BD02FA03E2026603', 2, '0E42B641FA42C53D403F0D093708DC090F09AF088209BF09BC089509F0087509'],,,,,[1, '30017F018901A201F900490151019B01', 2, '21036D038503AA03D70229032F036403']
19,[1, '22E0E5DDB6DC33DEC6E30105680493050505E9044303E103BC02FB03E2026503', 2, '774251412443363E463F0D093608DA090D09AF088209BF09BB089509F0087509'],,,,,[1, '30017C018A019F01FC00490151019A01', 2, '22036C038603AB03D80228032E036303']
20,[1, 'Receivedlength-1doesnotmatchexpectedlength40', 2, 'Receivedlength-1doesnotmatchexpectedlength40'],,,,,[1, 'Receivedlength-1doesnotmatchexpectedlength24', 2, 'Receivedlength-1doesnotmatchexpectedlength24']
21,[1, 'FFDF1ADEDCDDF9DE20E50005690493050305E9044603E203BD02FB03E1026703', 2, '8942D0415143013E383F0C093708DB090D09AF088009BE09BC089709F0087309'],,,,,[1, '31017D0188019F01FC00480151019B01', 2, '20036C038603AB03D90226032D036503']
22,[1, '99DFB6DD82DCDBDDBEE301056C0492050305EA044503E103BE02F903E1026803', 2, '6342F041BB42FB3D3B3F0D093508DB090C09AF087F09BF09BC089609F0087409'],,,,,[1, '34017D018A01A301F800480151019A01', 2, '21036D038503AB03D702260330036403']
23,[1, '43E052DD2EDDD6DD5DE30105690493050305EA044703E303BD02F903E1026503', 2, '2E4235423643113E6F3F0D093708DC090E09AF088009BE09BC089509EF087609'],,,,,[1, '34017E018A019F01FC004B0153019C01', 2, '21036C038503AB03D90229032E036403']
24,[1, 'AADF41DDBBDC22DE9AE302056B0493050505EB044403E203BD02FA03E2026503', 2, '5B428041A9422C3E353F0D093608DD090D09AF087F09C009BC089309F0087509'],,,,,[1, '30017E0189019F01FC00490151019D01', 2, '21036D038503AB03D80225032E036403']
25,[1, 'F4DF63DD6ADC26DEA4E30105690493050305E9044303E203BD02F903E2026603', 2, '4B4288416942FD3D3F3F0E093708DA090C09AF088009BF09BC089709F0087509'],,,,,[1, '31017D0188019F01FA00490154019C01', 2, '21036C038503AB03D802270330036303']
26,[1, 'CCDF73DDBFDC49DE67E3FF04680493050505E9044503E203BF02FB03E2026503', 2, 'B44274418342323EFC3E0D093808DA090D09AF088009BF09BC089409F1087409'],,,,,[1, '33017E018A01A301F900480154019C01', 2, '21036C038503AA03D90227032D036403']
27,[1, 'BFDF8BDD01DDC5DE88E30105680494050505EB044503E103BF02FC03E3026503', 2, '4E429641E642ED3D663F0D093708DA090C09B0088109BF09BD089309EF087309'],,,,,[1, '32017E018B01A001FA004C0154019C01', 2, '21036D038603AA03D90226032D036403']
28,[1, '40E079DD06DD3CDE82E30005680492050505EA044503E103BD02FA03E2026603', 2, '88427D41D242F03D023F0D093608DC090D09B0087F09BF09BB089509F1087509'],,,,,[1, '30017E018B01A101FB004B0155019B01', 2, '20036C038503AB03D90226032F036303']
29,[1, 'D5DF5ADD03DD54DE8DE30105680494050505E9044503E203BD02FB03E2026503', 2, '304298416442E93D613F0D093508DB090C09AF088109BE09BC089509F0087309'],,,,,[1, '31017D018B01A301FC004C0152019A01', 2, '21036D038603AB03DA0226032E036503']
30,[1, '48E06FDDB9DD4BDE64E302056A0494050505EA044703E203BC02FC03E1026403', 2, '31423342DD42073E013F0E093708DD090D09B0088109C009BB089409F0087409'],,,,,[1, '31017E0189019F01FA004A0152019D01', 2, '21036C038603AB03D60227032E036303']
31,[1, 'A6E0B5DF3EDF2ADE52E502056B0492050505E8044503E203BD02FA03E2026603', 2, 'B342A8416E43783E403F0C093708DC090F09AF088009C009BD089509F0087409'],,,,,[1, '30017B018A01A001FC00480154019D01', 2, '22036C038603AB03DA0227032D036403']
32,[1, 'D2DFA4DD28DD17DE88E30105690493050305EA044703E103BD02FA03E1026403', 2, '7E427141FF42EF3DE73E0D093708DC090D09B0088109C009BB089509F0087409'],,,,,[1, '32017F018901A301FB004B0151019E01', 2, '21036D038603AC03DA0227032E036303']
33,[1, 'F8DF8EDDD0DC2CDEEFE30105680493050305EB044603E203BE02FA03E2026503', 2, '6042BC4127435B3E1F3F0D093808DA090F09AF088109BD09BB089709F0087509'],,,,,[1, '31017B018901A001FA004C0154019C01', 2, '20036D038603AB03D80228032E036303']
34,[1, 'F9DFA6DDA1DC37DE10E40205680493050505E8044503E203BD02FB03E1026603', 2, 'A0423741FA42253E1D3F0C093508DC090D09AF088109BF09BC089609EF087409'],,,,,[1, '31017B018801A101FB00480153019A01', 2, '21036C038503AA03DA0227032D036403']
35,[1, '74E0BDDDDEDCF3DE29E401056A0492050405EB044303E203BD02F903E1026403', 2, 'CE420E420943243E0D3F0C093708DC090F09AF088109BF09BB089609F1087409'],,,,,[1, '30017C0188019F01FB004A0153019B01', 2, '20036D038503AB03D70226032E036303']
N cycles,,VCM data,,,,lens data,,,,mirror data 
36,[1, 'Receivedlength-1doesnotmatchexpectedlength40', 2, 'Receivedlength-1doesnotmatchexpectedlength40'],,,,,[1, 'Receivedlength-1doesnotmatchexpectedlength24', 2, 'Receivedlength-1doesnotmatchexpectedlength24']
N cycles,,VCM data,,,,lens data,,,,mirror data 
N cycles,,VCM data,,,,lens data,,,,mirror data 
N cycles,,VCM data,,,,lens data,,,,mirror data 
1,[1, '93E063DEAFDDCADE2FE4FF04690490050305E9044303E003BD02FC03E2026503', 2, 'A442AD41C842483EDF3E0C093708DA091009AF088109BE09BD089709F1087409'],,,,,[1, '30017D018C019F01FA00490152019D01', 2, '21036F038503AB03D70228032F036203']
2,[1, '15E0F5DD2ADDECDD82E301056A0494050505E8044503E303BF02F903E1026603', 2, '6C4214421243453E8A3F0F093508DA090F09AF088109BE09BE089509F1087409'],,,,,[1, '33017F0189019F01FC004C0153019C01', 2, '20036C038603AB03D80226032D036403']
3,[1, 'EDDF3DDDCBDC0BDE1BE301056B0491050505E8044503E003BE02FA03E0026603', 2, '6E42A441E6420F3E973F0D093508DB090F09AF088109BF09BD089509F1087509'],,,,,[1, '31017C018801A201F800490151019C01', 2, '21036C038603AD03D702270330036203']
4,[1, 'B1DF4DDD83DC34DEB3E30105690494050305EA044403E203C002F903E1026703', 2, '3542AA413A431A3E4A3F0D093508DB090C09AF088109BE09BD089609F2087509'],,,,,[1, '34017D018B01A101FC004B0152019A01', 2, '21036C038503AB03D80228032F036303']
5,[1, '7EE0ABDDDBDC1DDE5AE301056B0493050505E9044503E303BE02FA03E1026603', 2, '07439541A742B23D2D3F0D093508DB090F09AF088109BF09BE089509F1087509'],,,,,[1, '30017B018C019F01F800490153019A01', 2, '21036E038603AB03D90228032F036203']
6,[1, '29E03BDDB2DC27DE9DE300056B0492050405E9044503E303BC02F903E1026603', 2, '3B429E41F0421C3E873F0C093708DB090F09AE088109BE09BC089709F0087509'],,,,,[1, '32017C0188019F01FC00490152019A01', 2, '20036C038503AB03D60227032D036403']
7,[1, 'D3DF45DD85DC2DDE6AE30005690494050305E8044503E103BD02F903E1026503', 2, '0F42E141B5426B3ED73E0D093608DA090F09AF088109BF09BB089609EF087509'],,,,,[1, '30017D018A019F01F8004C0152019A01', 2, '20036C038703AB03D80228032F036403']
8,[1, '53DF7EDD08DDCEDDBFE301056B0493050505E9044503E103BC02F803E1026703', 2, '54422941E542B83DF63E0D093608DB091009B0088109BE09BC089709EF087409'],,,,,[1, '31017D018B019F01F900480152019E01', 2, '210370038603AB03D60226032D036403']
9,[1, 'F7DFA9DD65DCDADD8BE30005690493050305E8044503E103BE02FA03E1026603', 2, '69424B41B542A83D0A3F0D093808DB090F09AF088109BD09BD089509F0087309'],,,,,[1, '32017B018801A001FB004C0152019A01', 2, '20036C038503AB03D902260330036303']
10,[1, '50E0AFDDFADC58DE5BE30205690493050505E9044603E103C002F903E1026703', 2, '60426D41E642DD3DFF3E0D093508DA090E09AF088109BD09BB089609F0087509'],,,,,[1, '32017C0189019F01F800480153019A01', 2, '21036C038603AB03D70228032D036403']
11,[1, '8AE0A6DE5CDE04DF12E4FF046A0493050505EA044503E303BD02F903E0026603', 2, '6F428C41A642A53DED3E0E093508DC090E09AF088009BD09BD089609F0087509'],,,,,[1, '31017F018901A301FA004B0151019B01', 2, '21036C038603AB03D70228032E036303']
12,[1, 'AFDF6EDD66DC6EDE17E30005690493050305E9044403E103BE02FA03E2026603', 2, '54426341E242F23D123F0D093708DA090C09AF088109BD09BC089709F0087509'],,,,,[1, '32017C018801A201F900490152019A01', 2, '20036C038703AC03D90225032F036303']
13,[1, 'E9DF03DDC2DC34DE94E301056A0494050505EA044503E103BD02FA03E1026603', 2, '6B42A6417742E93DF03E0E093508DB090E09AF088209BE09BC089609EF087509'],,,,,[1, '33017D018901A101F800480151019A01', 2, '21036C038503AB03D70229032F036503']
14,[1, '8FDF4BDDA2DC55DEA1E30105690493050205EB044503E103BD02FA03E2026603', 2, '564288417443123EF33E0E093508DB090F09AE088109BF09BC089509F2087509'],,,,,[1, '30017F018801A001FB004A0151019D01', 2, '20036D038603AC03D802270331036203']
15,[1, 'D5DF6FDD93DC91DE38E301056B0494050505E9044503E203BD02FB03E0026603', 2, '2E4227429F42083EBB3E0D093508DB090F09AF088109BF09BC089509EF087309'],,,,,[1, '32017D018B019F01D700490153019D01', 2, '20036C038603AA03D702290331036403']
16,[1, '01E034DD24DDDDDD81E30105680493050505E8044403E203BF02FB03E0026603', 2, '824297413143DE3DA93E0E093708DA090D09AF088009BD09BD089709F0087409'],,,,,[1, '32017E018901A301FA00480153019E01', 2, '20036E038503AA03D80226032D036303']
17,[1, '10E0CBDD3EDDCCDE4BE301056B0494050305EA044603E003BE02FA03E0026603', 2, '0B43954146430A3E473F0D093608DB090D09AF088109BE09BC089609EF087509'],,,,,[1, '33017F018901A201F900480151019A01', 2, '21036E038503AB03D70226032E036303']
18,[1, '40E039DDFBDC38DEE8E30005690492050305EA044503E203BD02F903E0026603', 2, 'BD423141F8421D3E263F0E093508DB090F09AF087F09BD09BD089709F1087509'],,,,,[1, '31017C0189019F01F800490151019C01', 2, '20036C038503AB03D902270330036203']
19,[1, 'E2DF9ADDB1DC29DE67E30005690492050305EA044703E103BD02FA03E0026603', 2, '05424942BE42283EF13E0C093708DA090C09AF088109BF09BB089509F1087509'],,,,,[1, '32017B018901A301F9004A0154019A01', 2, '210370038603AB03D80225032D036403']
20,[1, '16E050DDC5DC3EDE60E300056A0493050305E9044503E103BD02FA03E2026703', 2, '6D428E411B43C03D473F0D093608DA090C09AF088009BF09BB089709F1087609'],,,,,[1, '33017B0188019F01F800490155019A01', 2, '21036C038503AB03D60225032F036403']
21,[1, '96E064DEC3DEA0DEDCE40005690493050305EA044603E103BF02F903E0026603', 2, 'CE41CC41F542F33EF13E0E093708DC090D09AF088009BE09BC089509EF087409'],,,,,[1, '31017F0188019F01F9004B0152019A01', 2, '20036F038503AB03D70227032F036203']
22,[1, 'BEDFD1DDFFDC40DE88E301056A0493050305E9044503E103BD02FB03E2026503', 2, '4C426941A342A43DEC3E0E093708DB090F09B0087F09BD09BC089509F0087509'],,,,,[1, '31017C018C01A301F9004C0153019E01', 2, '20036C038503AB03D70228032D036203']
23,[1, 'BCDF7ADD38DD3EDE3DE30105690493050305EA044503E303BD02F903E0026703', 2, '23429D419E424F3E343F0E093508DB090F09B0088009BF09BC089509F1087409'],,,,,[1, '33017E018A01A301F800480151019B01', 2, '21036E038503AA03D70225032F036203']
24,[1, '0FE0A1DD2DDD62DEEBE301056A0494050305E9044403E003BF02FA03E0026503', 2, 'F942EF4090424D3D5D3F0D093608DB090D09AF087F09BF09BB089509F0087609'],,,,,[1, '31017E018801A201F800480152019B01', 2, '21036E038503AB03D70225032D036103']
25,[1, '04E0B0DD37DD37DED3E301056B0493050205E9044303E203C002F903E1026503', 2, '7742C341CB42F03DE43E0D093708DB090D09B0088009BE09BB089509F0087509'],,,,,[1, '30017C018B01A101F800480155019B01', 2, '22036C038603AD03D70225032F036103']
26,[1, 'F1DF8FDDF9DC76DE90E302056A0491050305EA044503E003BD02FB03E1026703', 2, '83428C41B542EE3D043F0D093708DB090E09AF088109BD09BB089509EF087409'],,,,,[1, '32017E018801A001FA00480154019C01', 2, '21036C038603AB03D702260330036203']
27,[1, '32E061DDD3DCB5DE91E300056A0493050305E9044503E003BF02FA03E0026503', 2, 'A942C3410D431C3ECB3E0E093508DC090F09AF088109BF09BD089709EE087409'],,,,,[1, '32017B018A01A001F8004A0134019B01', 2, '20036C038503AB03D70227032D036303']
28,[1, '07E0EFDD08DD66DEC2E301056A0493050305EA044703E303BF02F803E0026503', 2, '76428241B0423E3E4A3F0F093608DB090C09B0088009BD09BC089409F0087509'],,,,,[1, '32017B018801A001FC004B0152019B01', 2, '20036C038503AB03D90229032F036203']
29,[1, '82E07BDD9BDC51DE80E30105690491050205EA044603E203BF02FA03E0026503', 2, 'BB416A416342C63E6B3F0E093508DC090D09B0088109BF09BB089709F1087409'],,,,,[1, '34017C018801A001F900480151019A01', 2, '20036C038503AC03D60226032E036203']
30,[1, 'ECDF23DE62DC47DE6DE30105690493050305E9044303E303BD02F903E0026503', 2, '9B4291416543AA3DC33E0D093508DC090D09B0088109BF09BE089609F0087509'],,,,,[1, '33017C018801A001FC00490153019A01', 2, '20036C038603AA03D90227032F036303']
31,[1, '11E08EDEC0DE46DEDAE400056B0491050205E9044503E103BD02FA03E2026503', 2, '3F429D410543B73E393F0D093608DA090D09AF088109BE09BB089509F0087309'],,,,,[1, '30017D018A019F01FC004C0152019C01', 2, '21036E038603AC03D702280330036203']
32,[1, '50E087DD17DDB0DE73E301056A0493050505E9044603E003BF02F903E1026603', 2, '0B42AC418A42F33D293F0C093608DB090D09AF087F09BD09BB089609F2087509'],,,,,[1, '31017C018801A201F800490155019D01', 2, '21036C038503AA03D70227032D036303']
33,[1, 'AEDF96DDE7DC0BDE17E3FF04690492050405EA044303E203BD02FA03E1026503', 2, '3D42F041A442AC3DF23E0D093508DB090E09B0088109BD09BC089509F2087509'],,,,,[1, '31017D018801A301D7004B0134019B01', 2, '21036C038703AA03D80226032E036303']
34,[1, '7DE0AFDD4FDC91DEB7E30105690492050305EA044403E103BD02FB03E2026503', 2, '40429441C142D03DF43E0E093508DB090D09AF088209BD09BC089509F2087509'],,,,,[1, '32017B0188019F01FA004B0152019A01', 2, '21036E038603AA03D90225032F036303']
35,[1, '36E08EDD80DC65DE39E30005690491050205EA044703E203BF02F903E0026503', 2, 'DE41C1419142E63DF13E0D093508DB090E09B0088109BD09BB089509F1087509'],,,,,[1, '33017D018C019F01FA00480151019E01', 2, '21036C038503AB03D90227032E036303']
36,[1, '4BE0B7DD96DC2CDE53E301056B0492050505EB044603E103BD02F903E1026503', 2, '1F432941FB42BA3DDE3E0D093708DB090C09B0088109BD09BB089609F1087409'],,,,,[1, '31017C0189019F01FA004C0152019B01', 2, '21036C038503AC03DA0228032D036203']
37,[1, '22E0D0DD14DD42DE13E30205690493050305EA044503E103BE02FA03E0026503', 2, '80435241B842673ECD3E0E093608DB090D09AF088009BF09BD089509EF087509'],,,,,[1, '31017C0188019F01FA00480152019A01', 2, '21036C038503AA03D702260330036303']
38,[1, 'F2DFC0DDE7DC5ADE91E301056A0492050205EB044503E103BE02FB03E1026503', 2, 'A0428D41E642E93D253F0F093508DB090F09B0088009BF09BD089709F1087409'],,,,,[1, '32017C018901A301F900480151019A01', 2, '21036C038603AA03D80227032F036303']
39,[1, '57E011DDBFDC38DEFDE301056A0492050305EA044603E203BF02FA03E2026703', 2, '7F42EA416242CA3DF83E0E093508DC090C09AF087F09BD09BB089409EF087509'],,,,,[1, '33017C018801A301FA004A0143019A01', 2, '20036C038603AB03D702290331036403']
40,[1, 'FEDFD3DDB2DC6BDE06E40205690492050405EA044503E203BF02FB03E1026503', 2, '464282414A43E63D933E0D093608DB090D09AF087F09BF09BA089609F0087509'],,,,,[1, '32017C018A01A301FA00480135019A01', 2, '21036F038503AB03D70225032E036403']
41,[1, 'C8E015DEF3DD9CDE40E5FE046A0492050305EA044303E203BF02F903E1026603', 2, '7F4375419B42AD3D2F3F0D093508DA090F09B0088109BF09BA089509F1087509'],,,,,[1, '32017B018901A301D800490155019B01', 2, '21036E038503AB03D60228032F036503']
